project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
Unkown,2500000.0,428,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,1 Covered,Unknown
Ahuja Prasadam Township,3300000.0,,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,47,6,Resale,Ready to Move,,Ahuja Group
Marathon Nextown,4500000.0,,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,5,5,Resale,Ready to Move,1 Open,Marathon Realty Pvt. Ltd.
Unkown,5500000.0,190,,,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Commercial Shop,0,0,8,Resale,Ready to Move,,Unknown
Mohan Suburbia,4100000.0,514,1,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,32,6,Resale,Ready to Move,,Mohan Group
Jewel Arista,2500000.0,489,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,16,8,Resale,Ready to Move,,Jewel Builders and Infraprojects Ltd.
Pandurang Tower,4200000.0,470,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,50 Open,Unknown
Palava Signet,8000000.0,350,,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Commercial Office Space,0,0,5,Resale,Ready to Move,,Lodha Developers Limited
Charms Paradise,4200000.0,,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Semi-Furnished,Apartment,0,12,4,Resale,Ready to Move,,Charms Group
JP Synergy,2500000.0,525,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,18,1,Resale,Ready to Move,,JP Corp
Unkown,5000000.0,,1,1,Surai,Beyond Thane,19.22479435,73.05679429,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,45000000.0,,,,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Warehouse/ Godown,0,0,6,Resale,Ready to Move,,Unknown
Tulsi City Phase II,2795000.0,,2,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,15000000.0,,6,4,Ulhasnagar,Beyond Thane,19.2253646109387,73.1645678200285,Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Unkown,1400000.0,,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Builder Floor Apartment,0,0,5,Resale,Ready to Move,2 Open,Unknown
Samarth Seasons Sahara,6400000.0,,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,6,2,Resale,Ready to Move,,Samarth Sai Builders & Developers
Banjara Hills,1800000.0,,,,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,,Residential Plot,0,8,2,Resale,,,Soft Corner
Unkown,4500000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Tata Amantra,6500000.0,678,2,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,20,8,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Unkown,4950000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,2300000.0,,,,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,,Residential Plot,0,0,2,Resale,,,Unknown
Haware Pinnacle,2800000.0,430,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Furnished,Apartment,0,14,5,Resale,Ready to Move,1 Open,Haware Engineers & Builders Pvt Ltd
Siddharth Riverwood Park,1945000.0,350,1,,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Lodha Downtown Palava,7000000.0,636,2,2,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Semi-Furnished,Apartment,0,54,6,Resale,Ready to Move,1 Covered,Lodha Developers Limited
Unkown,11000000.0,919,3,3,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,0,8,Resale,Under Construction,1 Covered,Unknown
Indrapuri,2500000.0,462,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,14,8,Resale,Ready to Move,,Khatri Consructions
Vrundavan,3400000.0,562,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,23,5,Resale,Ready to Move,,Shree Vasturachna Developers
Patel Prayosha Pramukh Sadan,2300000.0,446,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,32,6,Resale,Ready to Move,,Patel RPL Realty
Patel Elysium,2379999.0,360,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,12,6,Resale,Ready to Move,,Patel RPL Realty
Eternal Avenue,2780000.0,492,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,10,8,Resale,Ready to Move,,Magnum Life Spaces
Neel Siddhi Balaji Garden,12000000.0,864,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,17,5,Resale,Ready to Move,,Neel Siddhi developers
Green Park,4500000.0,392,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,9,5,Resale,Under Construction,,KP Infra
Green Park,5250000.0,626,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,9,5,Resale,Ready to Move,,KP Infra
Sundaram Plaza,3500000.0,432,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,7,5,Resale,Ready to Move,,Shivam Buildcon
Mayfair Aasaan,1300000.0,230,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,1,2,Resale,Ready to Move,,Mayfair Housing
Aditya Villa,2400000.0,451,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,4,6,Resale,Ready to Move,,Anantnath Developers
Shubh Aangan,3500000.0,630,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,21,8,Resale,Ready to Move,,Shubh Group
Vishnu Vatika,1850000.0,396,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,18,8,Resale,Ready to Move,,Vishnu Group
Poddar Wondercity,2000000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Under Construction,,Poddar Housing
Poddar Wondercity,1965400.0,,2,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Under Construction,,Poddar Housing
Raj Tulsi City,3000000.0,472,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,14,8,Resale,Ready to Move,,Raj Group
Arihant City Phase 2,8000000.0,555,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,12,6,Resale,Ready to Move,,Arihant Group
Arihant City Phase 2,4500000.0,351,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,12,6,Resale,Ready to Move,,Arihant Group
Arihant City Phase 1,4400000.0,413,1,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,5,6,Resale,Ready to Move,,Arihant Group
Poddar Wondercity,2300000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Ready to Move,,Poddar Housing
Poddar Wondercity,2300000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Under Construction,,Poddar Housing
Poddar Wondercity,2000000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Under Construction,,Poddar Housing
Poddar Wondercity,2200000.0,,1,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,6,New Property,Under Construction,,Poddar Housing
Neel Siddhi Balaji Garden,9900000.0,900,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,17,5,Resale,Ready to Move,,Neel Siddhi developers
Neel Siddhi Balaji Garden,9800000.0,900,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,17,5,Resale,Ready to Move,,Neel Siddhi developers
Neel Siddhi Balaji Garden,9500000.0,900,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,17,5,Resale,Ready to Move,,Neel Siddhi developers
Shivom Galaxy,4400000.0,,1,1,Chakki Naka,Beyond Thane,19.2194377355058,73.1372713822547,Unfurnished,Apartment,0,8,0,New Property,Under Construction,,Shivom Developer
Shivom Galaxy,4399000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,8,2,New Property,Ready to Move,,Shivom Developer
Shivom Galaxy,4300000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,8,2,New Property,Under Construction,,Shivom Developer
Shivom Galaxy,4300000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,8,2,New Property,Under Construction,,Shivom Developer
Unkown,19900000.0,,,,Ulhasnagar,Beyond Thane,19.2253646109387,73.1645678200285,Semi-Furnished,Commercial Shop,0,0,7,Resale,Ready to Move,,Unknown
Tata Shubh Griha,1600000.0,,1,1,Vasind,Beyond Thane,19.4059529362434,73.2634315742197,Unfurnished,Apartment,0,13,2,Resale,,,TATA Housing Development Company Ltd.
Royale Village,2300000.0,,,,Murbad,Beyond Thane,19.2663415745285,73.3933927481555,,Residential Plot,0,2,3,Resale,,,Mountain Range Properties & Resorts Pvt Ltd.
Panvelkar Aqua Marine,2500000.0,,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,21,1,Resale,Ready to Move,,Panvelkar Group
Lodha Casa Rio,6000000.0,,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,33,8,Resale,Ready to Move,,Lodha Developers Limited
Unkown,2000000.0,,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Semi-Furnished,Residential House,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2600000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,4500000.0,,,,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,,Warehouse/ Godown,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3500000.0,,1,1,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
JP Harmony,3000000.0,,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,0,6,New Property,Ready to Move,,JP Developers
Unity Dream Home,3600000.0,418,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,21,5,Resale,Ready to Move,,Unity Builders and Developers
Unkown,2300000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Builder Floor Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,3000000.0,,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Godrej Nirvaan,9000000.0,,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,45,5,Resale,Ready to Move,,Godrej Properties
Labdhi Gardens,2500000.0,,1,2,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Semi-Furnished,Apartment,0,28,0,Resale,Ready to Move,2 Open,Labdhi Lifestyles Ltd.
Jashnani Chintamani Habitat,2300000.0,,2,2,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,Unfurnished,Apartment,0,26,2,Resale,Ready to Move,2 Open,Jashnani Construction Pvt. Ltd.
Unkown,4500000.0,536,2,2,Kongaon,Beyond Thane,19.2488820895278,73.1078341740368,Unfurnished,Apartment,0,0,0,Resale,Under Construction,1 Open,Unknown
Unkown,5500000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Residential House,0,0,5,Resale,Ready to Move,,Unknown
Om Giridhar Society,5800000.0,,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,1300000.0,,,,Murbad,Beyond Thane,19.2663415745285,73.3933927481555,,Residential Plot,0,0,3,Resale,,,Unknown
Vedant Millenia,6000000.0,,3,3,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,27,4,Resale,Ready to Move,,Tharwani Infrastructures
Lodha Casa Rio Gold,4850000.0,700,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,44,8,Resale,Ready to Move,"1 Covered, 1 Open",Lodha Developers Limited
Sanghvi Paradise,2700000.0,650,2,2,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,29,2,New Property,Ready to Move,,Sanghvi Group
Unkown,2200000.0,,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,6000000.0,635,2,1,Ram Nagar Dombivli East,Beyond Thane,19.215646396774,73.0865415651692,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,5800000.0,,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Residential House,0,0,5,Resale,Ready to Move,2 Covered,Unknown
Unkown,1200000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Residential House,0,0,2,Resale,Ready to Move,,Unknown
Unkown,4500000.0,,3,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Regency Anantam,5200000.0,,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,29,5,Resale,Ready to Move,,Regency Group
Regency Anantam,7000000.0,,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,29,5,Resale,Ready to Move,,Regency Group
GBK Vishwajeet Paradise,3000000.0,477,1,2,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Unfurnished,Apartment,0,21,2,Resale,Ready to Move,,GBK Group
Shanti Niketan,4700000.0,510,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Anmol Associate
Sini Enclave,3200000.0,472,1,1,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Apartment,0,5,2,Resale,Ready to Move,,vastu builders
Tharwani Meghna Montana,2900000.0,505,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,22,6,Resale,Ready to Move,,Tharwani Construction Pvt. Ltd.
Tharwani Meghna Montana,4500000.0,714,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,22,6,Resale,Ready to Move,,Tharwani Construction Pvt. Ltd.
Krishna Kunj,2500000.0,418,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,14,6,Resale,Under Construction,,Sai Developers
Riddhi Siddhi Complex,2300000.0,490,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,11,6,Resale,Ready to Move,,Sushmita Landmark
Xrbia Aashiyana,1300000.0,414,1,2,Vangani,Beyond Thane,19.0925602606021,73.2971135741545,Unfurnished,Apartment,0,15,4,Resale,Under Construction,,XRBIA Developers
Deep Aashish,1950000.0,499,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,8,8,Resale,Ready to Move,,Deepali Construction
Deep Aashish,2000000.0,407,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,8,8,Resale,Ready to Move,,Deepali Construction
Deep Aashish,3740000.0,691,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,8,8,Resale,Ready to Move,,Deepali Construction
Deep Aashish,2100000.0,432,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,8,6,Resale,Ready to Move,,Deepali Construction
Vidhi Complex,3300000.0,360,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,10,5,Resale,Ready to Move,,Vidhi Developers
Yogi Dham,5000000.0,460,1,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,,Ajmera Realty
Mangal Murti Homes,4600000.0,482,1,2,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Semi-Furnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Madhav Sansar,4200000.0,425,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,17,5,Resale,Ready to Move,,Madhav Constructions
Madhav Sansar,4200000.0,301,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,17,5,Resale,Ready to Move,,Madhav Constructions
Ahuja Prasadam Township,4000000.0,745,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,47,6,Resale,Ready to Move,,Ahuja Group
Lodha Palava,4900000.0,482,1,1,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,56,8,Resale,Ready to Move,,Lodha Developers Limited
Vedant Millenia,2900000.0,484,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Semi-Furnished,Apartment,0,27,4,Resale,Ready to Move,,Tharwani Infrastructures
Imperial,8100000.0,778,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,19,5,Resale,Ready to Move,,Aristo Realty Developers Ltd.
Manjiri Heights,2400000.0,432,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,15,8,Resale,Ready to Move,,Yash Infrastructure
Manjiri Heights,2700000.0,467,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,15,8,Resale,Ready to Move,,Yash Infrastructure
Manjiri Heights,4500000.0,540,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,15,8,Resale,Ready to Move,,Yash Infrastructure
Galaxy,4000000.0,479,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,8,Resale,Ready to Move,,Deeplaxmi Developers
Poddar Samruddhi Evergreens,2000000.0,327,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,13,8,Resale,Ready to Move,,Poddar Housing
Poddar Samruddhi Evergreens,1700000.0,418,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,13,8,Resale,Ready to Move,,Poddar Housing
Mohan Greenwoods,2800000.0,508,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,16,8,Resale,Ready to Move,,Mohan Group
Mohan Suburbia,7000000.0,940,3,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,32,6,Resale,Ready to Move,,Mohan Group
Mohan Suburbia,6500000.0,940,3,3,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,32,6,Resale,Ready to Move,,Mohan Group
Unkown,2200000.0,,1,1,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,5000000.0,585,2,1,Kalyan Shilphata Road,Beyond Thane,19.1935268122556,73.0967156475895,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,1 Open,Unknown
Unkown,4500000.0,,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Anuradha Darshan,6000000.0,517,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,1 Covered,Unknown
Unkown,2600000.0,,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Builder Floor Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,16000000.0,,,,Neral,Beyond Thane,19.0248210057881,73.3169473654086,,Farm House,0,0,0,Resale,,,Unknown
Tukaram plaza,5000000.0,,2,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,0,9,8,Resale,,,Arya Developers
Triaxis Rose Garden,2000000.0,375,1,1,Asangaon,Beyond Thane,19.4390197,73.3030715,Unfurnished,Apartment,0,11,2,Resale,Ready to Move,,Triaxis
Lodha Downtown Palava,4000000.0,426,1,2,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Semi-Furnished,Apartment,0,54,6,Resale,Ready to Move,,Lodha Developers Limited
Runwal Mycity Phase 2,8500000.0,549,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,0,5,New Property,Ready to Move,,Unknown
Mohan Suburbia,4500000.0,850,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,11,1,Resale,Ready to Move,,Mohan Group
Atlanta Edenworld,4200000.0,,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,32,6,Resale,Ready to Move,1 Open,Sai Balaji Developers
Unkown,4000000.0,,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Amber Heights,2700000.0,481,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,19,1,Resale,Ready to Move,,Shree Krishna Enterprises
Vikrant Emerald,2250000.0,,,,Neral,Beyond Thane,19.0248210057881,73.3169473654086,,Residential Plot,0,0,0,Resale,,,Unknown
Shashwat Park 2,2400000.0,420,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,6,8,Resale,Ready to Move,,Shashwat Group Builders
Ahuja Prasadam,4000000.0,,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,25,1,Resale,Ready to Move,,Ahuja Group
Unkown,8500000.0,,3,3,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Furnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,5500000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Sheltrex,1300000.0,,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Builder Floor Apartment,0,47,2,Resale,Ready to Move,1 Open,Sheltrex
Unkown,2500000.0,,1,1,Badlapur West,Beyond Thane,19.1760975692482,73.2401614495576,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,4000000.0,700,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Unkown,750000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Lodha Casa Bella Gold,2800000.0,442,1,1,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Semi-Furnished,Apartment,0,20,6,Resale,Ready to Move,,Lodha Developers Limited
Amrapali Amit Complex,2400000.0,,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Amrapali Group
Bhav Residency,2800000.0,375,1,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Apartment,0,4,2,Resale,Ready to Move,,Ramdev Developers
Elite Yogi Niwas,3000000.0,464,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Elite Infrastructures
Valaram Ashish,8500000.0,1200,2,3,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Semi-Furnished,Residential House,0,0,4,Resale,Ready to Move,,Unknown
Unkown,3300000.0,560,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,27,8,New Property,Ready to Move,,Unknown
Prakruti Vihar,2990000.0,,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,4,8,New Property,Ready to Move,,Prakruti Group
Lodha Palava City,4500000.0,525,1,1,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,56,8,Resale,Ready to Move,,Lodha Developers Limited
Pancharatna Mahal Chs,5200000.0,385,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Sarvodaya Swaroop,4650000.0,504,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Mangalmurti Developers
Regency Sarvam Phase 2,3300000.0,515,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,0,4,Resale,Ready to Move,,Regency Group
Mohan Tulsi Vihar,3750000.0,752,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Tulsi Estates
Amar Deep Apartment,3500000.0,700,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Raj Tulsi V City,1350000.0,277,1,1,Vangani,Beyond Thane,19.0925602606021,73.2971135741545,Unfurnished,Apartment,0,15,4,Resale,Ready to Move,,Raj Group
Bhav Residency,2600000.0,409,1,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Unfurnished,Apartment,0,4,2,Resale,Ready to Move,,Ramdev Developers
Sai Leela,1800000.0,216,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,20,2,Resale,Ready to Move,,Famous Builders And Developers
Sadguru Residency,1700000.0,252,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,8,5,Resale,Ready to Move,,R K Construction
Mahavir Heights,3000000.0,468,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,9,5,Resale,Under Construction,,Mahavir Builders
Sai Mauli,2200000.0,310,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
