project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
JP Regency,3500000,432,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Furnished,Apartment,0,10,1,Resale,Ready to Move,,JP Developers
JP Regency,2600000,381,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,10,1,Resale,Ready to Move,,JP Developers
Tata Amantra,5500000,441,2,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,20,5,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Tata Amantra,4800000,778,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,20,5,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Ashar Sapphire,24000000,772,3,3,Kapurbawdi,Thane,19.220268,72.977743,Unfurnished,Apartment,0,6,5,Resale,Ready to Move,,Ashar Group
Ashar Sapphire,13000000,537,2,2,Kapurbawdi,Thane,19.220268,72.977743,Unfurnished,Apartment,0,6,5,Resale,Ready to Move,,Ashar Group
Terraform Arcade,8200000,540,1,2,Dhokali,Thane,19.2258189984106,72.9837277968585,Furnished,Apartment,0,2,7,Resale,Ready to Move,,Terraform Realty
Dosti Oak,12000000,460,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,20,3,Resale,Ready to Move,,DOSTI REALTY
Dosti Oak,12000000,460,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,20,3,Resale,Ready to Move,,DOSTI REALTY
Dosti Oak,11200000,454,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,20,3,Resale,Ready to Move,,DOSTI REALTY
Dosti Oak,8400000,392,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,20,3,Resale,Under Construction,,DOSTI REALTY
Terraform Everest Countryside Iris,9200000,439,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Terraform Everest Countryside Iris,9500000,655,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Terraform Everest Countryside Iris,10000000,655,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Puraniks Grand Central,9950000,450,2,2,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,Unfurnished,Apartment,0,5,4,Resale,Ready to Move,,Puranik Builders ltd.
Puraniks Grand Central,7500000,349,1,1,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,Unfurnished,Apartment,0,5,4,Resale,Ready to Move,,Puranik Builders ltd.
Kalpeshwara Pinnacle Gloria,13000000,576,2,2,Kolshet Road,Thane,19.2321621,72.9873688,Unfurnished,Apartment,0,16,1,Resale,Ready to Move,,Kalpeshwara Builders & Developers
Vrindavan Complex,8500000,684,2,2,Majiwada,Thane,19.215865938964,72.9914374146644,Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,29000000,1152,3,3,Thane West,Thane,19.2083097363891,72.9724465271482,Furnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Honest Kalyan Nagari,5500000,411,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,22,5,Resale,Ready to Move,,Honest Developers
Rutu City Richmond,7800000,511,1,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,29,4,Resale,Ready to Move,,Rutu Group
Suraksha Orovia Phase 1,15500000,828,3,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,4,4,Resale,Ready to Move,,Vijay Suraksha Realty LLP
Suraksha Orovia Phase 1,19500000,1030,3,3,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Furnished,Apartment,0,4,4,Resale,Ready to Move,,Vijay Suraksha Realty LLP
Lodha Casa Viva,8500000,327,1,2,Majiwada,Thane,19.215865938964,72.9914374146644,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Lodha Developers Limited
Lodha Casa Viva,12500000,487,2,2,Majiwada,Thane,19.215865938964,72.9914374146644,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Lodha Developers Limited
Vrindavan Complex,9000000,576,2,2,Majiwada,Thane,19.215865938964,72.9914374146644,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Vrindavan Complex,8500000,648,2,2,Majiwada,Thane,19.215865938964,72.9914374146644,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Vrindavan Complex,11000000,554,2,3,Majiwada,Thane,19.215865938964,72.9914374146644,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Lodha Sterling,19000000,806,2,2,Kolshet Road,Thane,19.2321621,72.9873688,Unfurnished,Apartment,0,36,1,Resale,Ready to Move,,Lodha Developers Limited
Trividh,17329580,716,2,2,Naupada,Thane,19.18877,72.97044,Unfurnished,Apartment,1,5,7,New Property,Feb '29,1 Covered,Cosmos Skyline Greenview Pvt Ltd
Ashwin Sheth Avalon,85400000,2722,5,4,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,1,12,10,New Property,Dec '26,,Ashwin Sheth Group
Neelkanth Magnolias Neelkanth Greens,17000000,730,2,2,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Unfurnished,Apartment,0,6,3,New Property,Under Construction,,Neelkanth Mansions And Infrastructure Pvt Ltd
Sunita Shree Vijay CHS,3200000,462,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,3,6,Resale,Ready to Move,,Sunita Enterprises
Nehal Dhara Raj Baug,2300000,,1,2,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,1,4,0,New Property,Ready to Move,,Nehal Dhara Realtors
Rustomjee Azziano,21538000,951,3,3,Majiwada,Thane,19.215865938964,72.9914374146644,Furnished,Apartment,0,21,6,New Property,Ready to Move,2 Covered,Rustomjee
Lodha Luxuria,25500000,1100,3,3,Majiwada,Thane,19.215865938964,72.9914374146644,Furnished,Apartment,0,54,6,Resale,Ready to Move,2 Covered,Lodha Developers Limited
Unkown,125000000,,,,Bhiwandi Wada Road,Beyond Thane,19.3521332047808,73.0720181309728,,Industrial Land,0,0,0,Resale,,,Unknown
Kanakia Eternity,30000000,1220,3,2,Teen Hath Naka Area,Thane,19.1888629332732,72.9629527577008,Semi-Furnished,Apartment,0,0,3,Resale,Ready to Move,,Kanakia Spaces Realty Pvt. Ltd.
Kashish Galaxy,4100000,550,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,17,1,Resale,Ready to Move,,Gauri Vinayak Builders
Unkown,16000000,1069,3,3,Owale,Thane,19.2721014587378,72.958646491161,Furnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Rai S Heaven,4500000,,1,1,Tisgao Naka,Beyond Thane,19.2237283803279,73.133270621538,Semi-Furnished,Apartment,0,19,0,Resale,Ready to Move,,Rai Residency Pvt. Ltd.
Unkown,25000000,1000,3,4,Naupada,Thane,19.18877,72.97044,Furnished,Apartment,1,0,7,Resale,Ready to Move,2 Covered,Unknown
Lodha Amara,16000000,735,2,2,Kolshet Industrial Area,Thane,19.23051375,72.99448787,Semi-Furnished,Apartment,0,42,3,Resale,Ready to Move,1 Covered,Lodha Developers Limited
Mohan Suburbia,6000000,,3,3,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,32,6,New Property,Ready to Move,1 Covered,Mohan Group
Happy Home Sarvodaya Leela,7800000,650,2,2,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,14,1,Resale,Ready to Move,1 Open,Happy Home Group Builders
Piramal Vaikunth,10300000,515,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,New Property,Ready to Move,1 Covered,Piramal Realty
Rajaram Sukur Sapphire,7200000,419,1,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Furnished,Apartment,0,7,4,Resale,Ready to Move,,Rajaram Construction
Rosalie,11000000,,3,3,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,0,8,Resale,Ready to Move,1 Covered,Unknown
Puraniks Rumah Bali,11500000,697,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,8,4,Resale,Ready to Move,1 Covered,Puranik Builders ltd.
One Dosti,21000000,1160,,1,Balkum Naka,Thane,19.2207044893566,72.9884938975506,Unfurnished,Commercial Office Space,1,11,0,New Property,Under Construction,2 Covered,Dosti Enterprises
Unkown,11237500,556,2,2,Balkum Naka,Thane,19.2207044893566,72.9884938975506,Unfurnished,Apartment,0,0,0,New Property,Ready to Move,"1 Covered, 1 Open",Unknown
Unkown,11100000,700,2,2,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,Unfurnished,Apartment,0,0,4,Resale,Ready to Move,1 Covered,Unknown
Unkown,11000000,554,,1,Wagle Estate,Thane,19.18675282,72.95439362,Unfurnished,Commercial Office Space,0,0,5,New Property,Ready to Move,1 Covered,Unknown
Soham Tropical Lagoon,17000000,865,2,2,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,Semi-Furnished,Apartment,0,42,4,Resale,Ready to Move,,Soham Group
Vasant vihar complex,14000000,700,2,2,Vasant Vihar,Thane,19.2239106440589,72.9678909294473,Furnished,Apartment,0,0,1,Resale,Ready to Move,1 Covered,Unknown
Raheja Gardens Fantasia,30000000,1140,3,3,Teen Hath Naka Area,Thane,19.1888629332732,72.9629527577008,Semi-Furnished,Apartment,0,13,3,Resale,Ready to Move,1 Covered,Raghav Kalyan Estate Pvt. Ltd.
Unkown,16000000,1250,3,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Dosti West County,16000000,750,3,3,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,16,10,Resale,Ready to Move,,Dosti Realty 
Unkown,1575000,,,,,Thane,,,,Residential Plot,0,0,0,Resale,,,Unknown
Unkown,12500000,713,2,2,Patlipada,Thane,19.2416002035523,72.9711756289089,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,5300000,300,1,1,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,9000000,576,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,15000000,803,2,2,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Semi-Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,9000000,648,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,4800000,360,1,2,Owale,Thane,19.2721014587378,72.958646491161,Semi-Furnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Unkown,2400000,468,1,1,,Thane,,,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,18500000,529,2,2,,Thane,,,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,7700000,432,1,2,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,8200000,428,1,1,Dongripada,Thane,19.2509983867416,72.970613298837,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,3500000,396,1,1,,Thane,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,7600000,583,2,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Semi-Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,6000000,407,1,1,,Thane,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,9000000,612,2,2,Patlipada,Thane,19.2416002035523,72.9711756289089,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,3200000,353,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Unkown,6500000,529,2,2,Tilak Nagar Kalyan,Beyond Thane,19.2502288299618,73.1250049630577,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,5500000,385,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,2100000,324,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3500000,382,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,5500000,792,2,2,,Thane,,,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,1800000,443,1,2,Karjat,Beyond Thane,18.9112989,73.328189,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,3000000,605,2,2,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,8000000,367,1,1,Pokharan Road Number 1,Thane,19.212969,72.959552,Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Unkown,3200000,569,2,2,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,9200000,468,2,2,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Unkown,10300000,900,2,2,Kolshet,Thane,19.2392002271759,72.997235034948,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,7200000,311,1,2,Kolshet,Thane,19.2392002271759,72.997235034948,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,5800000,418,1,1,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,Semi-Furnished,Apartment,0,0,4,Resale,Under Construction,,Unknown
Unkown,6300000,414,1,1,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Semi-Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,7250000,382,1,2,Thane West,Thane,19.2083097363891,72.9724465271482,Furnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Labh Enclave,4000000,680,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,26,6,Resale,Ready to Move,,Laabh Group
Tirupati Heights,6900000,438,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,10,6,Resale,Ready to Move,,SHRI TIRUPATI REALTY
Lodha Casa Royale,5900000,,1,1,Majiwada,Thane,19.215865938964,72.9914374146644,Unfurnished,Apartment,0,50,6,New Property,Ready to Move,,Lodha Developers Limited
Vaishnavi Highlife,4251000,,1,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,17,2,New Property,Ready to Move,,Vaishnavi Buildcon
Vaishnavi Highlife,3800000,,1,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,17,2,New Property,Under Construction,,Vaishnavi Buildcon
Dosti Desire,4700000,326,1,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,19,4,Resale,Ready to Move,,Dosti Realty
Anantnath And Forever City,4300000,389,1,1,Diva,Thane,19.1915751433493,73.0430090272966,Furnished,Apartment,0,20,5,Resale,Ready to Move,,Anantnath Developers
Suman Heights,3700000,432,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,15,5,Resale,Ready to Move,,Suman Developers
Piramal Vaikunth,19900000,821,4,4,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Vaishnavi Apartment,4600000,720,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,3,2,Resale,Ready to Move,,Tisai Builders and Developers
Shivam Apartments,8000000,439,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,9,5,Resale,Ready to Move,,BAJRANG INFRA
Natasha Enclave,10000000,450,1,2,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,Unfurnished,Apartment,0,36,4,Resale,Ready to Move,,Natasha Developers
Wadhwa Evergreen Heights,12400000,51,2,2,Kalwa,Thane,19.1986281463791,73.00243846035,Furnished,Apartment,0,7,7,Resale,Ready to Move,1 Covered,The Wadhwa Group
Unkown,5200000,,,,,Thane,,,,Industrial Shed,0,0,0,Resale,Ready to Move,,Unknown
Galaxy,3700000,,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,14,8,Resale,Ready to Move,,Deeplaxmi Developers
Vihang Hills,8000000,555,2,2,Owale,Thane,19.2721014587378,72.958646491161,Unfurnished,Apartment,0,12,10,Resale,Ready to Move,,Vihang Group
Unkown,3710000,750,2,1,Katemanivali,Beyond Thane,19.2252311803232,73.1453759439391,Unfurnished,Apartment,0,0,0,Resale,,,Unknown
Unkown,11000000,,2,2,,Thane,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Laabh Enclave,3800000,,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,9,6,Resale,Ready to Move,1 Open,Laabh Group
Bliss,2000000,424,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,21,6,Resale,Ready to Move,,Patel RPL Realty
Bliss,2100000,540,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,21,6,Resale,Ready to Move,,Patel RPL Realty
Shree Kulswami Om Residency,2700000,295,1,1,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Shree Kulswami Developers
Satyam Sheela,1700000,306,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,13,6,Resale,Ready to Move,,Satyam Group
Shree Mishal Sundaram Kaveri Heights,13000000,702,2,2,Kharegaon,Thane,19.2000964243507,72.9992204728793,Furnished,Apartment,0,9,2,Resale,Ready to Move,,Shree Mishal Sundaram Realty Ventures LLP
Shree Mishal Sundaram Kaveri Heights,12500000,504,2,2,Kalwa,Thane,19.1986281463791,73.00243846035,Unfurnished,Apartment,0,9,7,Resale,Ready to Move,,Shree Mishal Sundaram Realty Ventures LLP
Bliss,3000000,495,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,21,6,Resale,Ready to Move,,Patel RPL Realty
Bliss,2800000,504,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,21,1,Resale,Ready to Move,,Patel RPL Realty
Kohinoor Castles,2350000,436,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,34,6,Resale,Ready to Move,,Kohinoor Group
Wadhwa Mahek Residency,5000000,439,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,5,2,Resale,Ready to Move,,The Wadhwa Group
Wadhwa Mahek Residency,3000000,468,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,5,2,Resale,Ready to Move,,The Wadhwa Group
Puraniks Rahayu,8999000,630,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,1,1,4,New Property,Dec '35,1 Covered,Puranik Builders ltd.
Godrej Ascend,20298000,855,3,2,Kolshet Road,Thane,19.2321621,72.9873688,Unfurnished,Apartment,1,26,1,New Property,Dec '28,1 Covered,Godrej Properties
Runwal One,31000000,1275,3,3,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Unfurnished,Apartment,1,11,3,New Property,Dec '27,1 Covered,Runwal Realty
IRIS at Kashish Park,28100000,1124,3,3,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,1,7,10,New Property,Dec '28,1 Covered,Kashish Park Realtors
Growmore Unimax Life,4141000,487,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,1,12,5,New Property,Dec '29,1 Covered,Growmore Lifespaces Llp
Runwal Lands End,18000000,951,3,3,Kolshet,Thane,19.2392002271759,72.997235034948,Unfurnished,Apartment,1,14,0,New Property,Apr '31,1 Covered,Runwal Realty
Raymond Tenx District 9,17500000,677,2,2,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,1,20,10,New Property,Dec '31,1 Covered,Raymond Realty Limited
Kalpataru Eternia,35200000,1367,3,3,Kolshet Road,Thane,19.2321621,72.9873688,Unfurnished,Apartment,1,28,1,New Property,Nov '26,1 Covered,Kalpataru Ltd.
Runwal Garden City,6800000,534,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,1,43,8,New Property,Sep '27,,Runwal Enterprises
Sunteck Crescent Park,10800000,929,3,3,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,1,35,8,New Property,Dec '29,1 Covered,Sunteck Realty Ltd.
Thane Infinity,5900046,430,1,2,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,Unfurnished,Apartment,1,13,3,New Property,Under Construction,1 Covered,Vihang Group
DSS Mahavir Millennium,13000000,700,2,2,Vasant Vihar,Thane,19.2239106440589,72.9678909294473,Semi-Furnished,Apartment,0,17,1,Resale,Ready to Move,,Damji Shamji Shah Group
Adyah EOS IT Park,69700000,3400,,2,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Commercial Office Space,0,4,7,Resale,Ready to Move,6 Covered,Adyah Ventures
Vertical Ekatva Onyx,40500000,2355,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Commercial Office Space,0,4,7,New Property,Under Construction,1 Covered,Unknown
Snehkiran Tower,64592462,1139,,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Commercial Showroom,0,15,4,New Property,Under Construction,1 Covered,Unknown
Ashar Merac,14823125,625,2,2,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,1,15,10,New Property,Under Construction,1 Covered,Ashar Group
Rustomjee Urban Woods,12000000,896,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,1,25,5,New Property,May '29,1 Covered,Rustomjee
Puravankara Purva Panorama,16400000,778,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,1,39,4,New Property,Mar '31,1 Covered,Puravankara Ltd.
Tata Serein,31000000,1006,3,3,Vasant Vihar,Thane,19.2239106440589,72.9678909294473,Furnished,Apartment,0,42,1,Resale,Ready to Move,2 Covered,TATA Housing Development Company Ltd.
Sheth Zuri,15000000,685,1,2,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,37,10,Resale,Under Construction,,Ashwin Sheth Group
Rustomjee Azziano,13200000,715,2,2,Sainath Nagar Majiwada,Thane,19.21386808,72.98213117,Unfurnished,Apartment,0,21,2,Resale,Ready to Move,1 Covered,Rustomjee
Rustomjee LA VIE,16464000,700,2,2,Sainath Nagar Majiwada,Thane,19.21386808,72.98213117,Unfurnished,Apartment,1,52,2,New Property,Under Construction,1 Covered,Rustomjee Developers
Unkown,10500000,554,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Commercial Office Space,0,0,7,New Property,Ready to Move,1 Covered,Unknown
Unkown,11000000,450,1,2,Naupada,Thane,19.18877,72.97044,Furnished,Apartment,1,0,7,Resale,Ready to Move,1 Open,Unknown
Unkown,12000000,503,1,2,Naupada,Thane,19.18877,72.97044,Semi-Furnished,Apartment,0,0,7,Resale,Ready to Move,1 Covered,Unknown
Unkown,28000000,1000,3,3,Vasant Vihar,Thane,19.2239106440589,72.9678909294473,Furnished,Apartment,0,0,1,Resale,Ready to Move,2 Covered,Unknown
Infinity One,5100000,332,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Commercial Office Space,1,16,7,New Property,Under Construction,1 Covered,Veedhan Buildtech and Woya Realty
Hiranandani Lake Enclave,43000000,1280,3,3,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Semi-Furnished,Apartment,0,49,4,New Property,Ready to Move,,House of Hiranandani
Hiranandani Lake Enclave,43000000,1290,3,3,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Semi-Furnished,Apartment,0,49,4,Resale,Ready to Move,2 Covered,House of Hiranandani
Conwood Enclave,22500000,1060,3,3,Vasant Vihar,Thane,19.2239106440589,72.9678909294473,Semi-Furnished,Apartment,0,26,1,Resale,Ready to Move,1 Covered,Conwood Realty
Unkown,6000000,450,1,1,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,Semi-Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Siddheshwar Garden,13500000,764,2,2,Dhokali,Thane,19.2258189984106,72.9837277968585,Semi-Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Madhav Palacia,7700000,,1,1,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Furnished,Apartment,0,50,4,Resale,Ready to Move,,Unknown
Mohan Suburbia,4500000,,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Furnished,Apartment,0,32,6,Resale,Ready to Move,,Mohan Group
Amber Star,5200000,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Amber Builders and Developer
Lodha Palava Downtown,4500000,485,1,1,Shilphata,Thane,19.1465685568349,73.0399463501033,Semi-Furnished,Apartment,0,52,0,Resale,Ready to Move,,Lodha Developers Limited
Kalpataru Parkcity,22500000,957,3,3,Kolshet,Thane,19.2392002271759,72.997235034948,Furnished,Apartment,0,20,0,Resale,Ready to Move,1 Covered,Kalpataru Ltd.
Anand Vihar,8000000,791,2,2,Kalwa,Thane,19.1986281463791,73.00243846035,Semi-Furnished,Apartment,0,0,7,Resale,Ready to Move,2 Covered,Unknown
Unkown,1400000,,,,Neral,Beyond Thane,19.0248210057881,73.3169473654086,,Residential Plot,0,0,0,Resale,,,Unknown
Hiranandani Meadows,42000000,,3,3,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Unfurnished,Apartment,0,8,3,Resale,Ready to Move,,Hiranandani Group
Olympeo Riverside,3200000,504,2,2,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,14,0,New Property,Ready to Move,1 Open,Olympeo Infrastructure Pvt. Ltd.
Tata Serein,17500000,685,2,2,Pokharan Road Number 2,Thane,19.218973,72.968099,Unfurnished,Apartment,0,42,2,Resale,Ready to Move,1 Covered,TATA Housing Development Company Ltd.
Lodha Splendora,12300000,952,3,3,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,48,4,Resale,Ready to Move,1 Covered,Lodha Developers Limited
