project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,developers,project_name_encoded,locality_encoded,city_encoded,developers_encoded
MS H2O,12300000.0,468.2730627801029,1.0,2.0,Sunder Nagar Santacruz East,Mumbai,19.0822308442996,72.8615850380685,0.0,1.0,0.0,26.0,2.0,1.0,1.0,MS Realty,13399999.5,13399999.5,28962086.69855786,13399999.5
Dion Shelter Apartment,8500000.0,407.0,1.0,1.0,SG Barve Marg,Mumbai,19.0609466,72.8843983,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Unknown,8500000.0,8500000.0,28962086.69855786,14922676.984989278
Sujata Apartment,13000000.0,320.0,2.0,1.0,Vidya Nagari,Mumbai,19.07446,72.86366,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Unknown,13000000.0,13000000.0,28962086.69855786,14922676.984989278
Piramal Mahalaxmi,113500000.0,1384.0,3.0,4.0,Mahalakshmi,Mumbai,18.9865617867147,72.8182867539311,0.0,1.0,0.0,42.0,7.0,1.0,1.0,Piramal Realty,80274666.66666667,89121775.0,28962086.69855786,33815722.222222224
GHP Vaishakh,19000000.0,652.0,2.0,2.0,Mulund West,Mumbai,19.1749536837097,72.943103519999,0.5,1.0,0.0,8.0,10.0,0.0,1.0,GHP Group,19000000.0,26813542.978723403,28962086.69855786,15250000.0
Unkown,24000000.0,500.0,2.0,2.0,Parel,Mumbai,18.9982694030581,72.8410429440342,1.0,1.0,0.0,0.0,6.0,0.0,1.0,Unknown,15096882.33921457,40645161.29032258,28962086.69855786,14922676.984989278
Swaraj hind society,4800000.0,300.0,1.0,1.0,Gaikwad Nagar Malvani,Mumbai,19.1807093986327,72.815937743167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Unknown,4800000.0,4800000.0,28962086.69855786,14922676.984989278
Kamala Shakti Enclave,28500000.0,1400.0,3.0,3.0,Malad West,Mumbai,19.1940346300819,72.8257561606587,0.0,1.0,0.0,30.0,10.0,0.0,1.0,Shakti and Group of Developer,28500000.0,18907511.478723403,28962086.69855786,28500000.0
Godrej Central,22500000.0,700.0,2.0,2.0,Chembur,Mumbai,19.0459181155422,72.8975231581492,0.5,1.0,0.0,31.0,10.0,0.0,1.0,Godrej Properties,24625000.0,28907081.472527474,28962086.69855786,30266081.87735849
Rughani Palace,22500000.0,850.0,2.0,2.0,Kandivali West,Mumbai,19.2101312179652,72.8305011930765,0.5,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,22500000.0,15893324.675324675,28962086.69855786,14922676.984989278
Unkown,9000000.0,950.0,3.0,2.0,Nala Sopara,Mumbai,19.4196344986519,72.8081166617887,0.5,1.0,0.0,0.0,8.0,0.0,1.0,Unknown,15096882.33921457,4220833.333333333,28962086.69855786,14922676.984989278
Highland Park,13350000.0,740.0,2.0,2.0,Amar Nagar Mulund West,Mumbai,19.1683641389879,72.9312017500049,0.5,1.0,0.0,7.0,2.0,0.0,1.0,Siddhi Developers,10050000.0,10680000.0,28962086.69855786,5575000.47368421
Unkown,2600000.0,360.0,1.0,1.0,Palghar Naigaon East,Mumbai,19.3489277756968,72.8750219955356,0.0,1.0,0.0,0.0,4.0,0.0,1.0,Unknown,15096882.33921457,3607190.476190476,28962086.69855786,14922676.984989278
DB Ozone,6000000.0,413.0,1.0,2.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.0,1.0,0.0,52.0,8.0,0.0,1.0,DB Realty Pvt. Ltd.,7610000.0,8827539.215686275,28962086.69855786,26750000.0
Unkown,6500000.0,414.0,1.0,1.0,Malad West,Mumbai,19.1940346300819,72.8257561606587,0.5,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,18907511.478723403,28962086.69855786,14922676.984989278
Unkown,61000000.0,1884.0,4.0,5.0,Mulund West,Mumbai,19.1749536837097,72.943103519999,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,26813542.978723403,28962086.69855786,14922676.984989278
Unkown,18000000.0,730.0,2.0,2.0,Four Bungalows,Mumbai,19.12537,72.82542,0.0,1.0,0.0,0.0,3.0,1.0,1.0,Unknown,15096882.33921457,49562500.0,28962086.69855786,14922676.984989278
Unkown,8290000.0,450.0,1.0,2.0,Unnat Nagar Jay Prakash Nagar,Mumbai,19.1649019272815,72.8535213727253,0.0,1.0,0.0,0.0,3.0,0.0,0.0,Unknown,15096882.33921457,16895000.0,28962086.69855786,14922676.984989278
Unkown,26500000.0,662.0,2.0,2.0,Liberty Garden,Mumbai,19.1860611235102,72.8414112963364,0.0,1.0,0.0,0.0,2.0,1.0,1.0,Unknown,15096882.33921457,18760000.0,28962086.69855786,14922676.984989278
Sheth Auris Serinity,25000000.0,922.0,2.0,3.0,Malad West,Mumbai,19.1940346300819,72.8257561606587,0.0,1.0,0.0,36.0,10.0,0.0,1.0,Sheth Creators Pvt. Ltd.,36050000.0,18907511.478723403,28962086.69855786,17877777.777777776
Alpine Shapoorji Pallonji,25200000.0,929.0,2.0,2.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.5,1.0,0.0,26.0,10.0,0.0,1.0,Shapoorji Pallonji Real Estate,36350000.0,25722419.363636363,28962086.69855786,19336652.3
Sai Vihar,11200000.0,648.0,2.0,3.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.0,1.0,0.0,4.0,10.0,0.0,1.0,Jaydeep Group,7850000.0,25722419.363636363,28962086.69855786,9950000.0
Space Residency,6000000.0,540.0,1.0,2.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.5,1.0,0.0,0.0,8.0,0.0,1.0,Unknown,6000000.0,8827539.215686275,28962086.69855786,14922676.984989278
Krishraj Tower,26500000.0,752.0,3.0,2.0,Borivali West,Mumbai,19.2335321,72.839198,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,26500000.0,26515480.0,28962086.69855786,14922676.984989278
Rajveer Apartment,24000000.0,1202.0,3.0,2.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,0.0,1.0,0.0,10.0,10.0,0.0,1.0,Ajmera Cityscapes,22500000.0,36045507.46268657,28962086.69855786,20071428.57142857
Raviraj Tarang,12500000.0,475.0,1.0,2.0,Mhatre Wadi Dahisar West,Mumbai,19.2524949571291,72.8576347043956,0.5,1.0,0.0,0.0,2.0,0.0,1.0,Unknown,12500000.0,10250000.0,28962086.69855786,14922676.984989278
Swastik Dinesh Kunj,12000000.0,504.0,1.0,2.0,Jawahar Nagar Goregaon West,Mumbai,19.1593130319176,72.8473192718963,0.5,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,12000000.0,12000000.0,28962086.69855786,14922676.984989278
Lodha Bel Air,35000000.0,732.0,3.0,3.0,Jogeshwari West,Mumbai,19.1438823857409,72.8427830413067,0.5,1.0,0.0,16.0,10.0,0.0,1.0,Lodha Developers Limited,29000000.0,20812500.0,28962086.69855786,13938004.985772358
Lodha Bel Air,22000000.0,518.0,2.0,2.0,Jogeshwari West,Mumbai,19.1438823857409,72.8427830413067,0.0,1.0,0.0,16.0,10.0,0.0,1.0,Lodha Developers Limited,29000000.0,20812500.0,28962086.69855786,13938004.985772358
Pureline West End Heights,14500000.0,641.0,2.0,2.0,Kandivali West,Mumbai,19.2101312179652,72.8305011930765,0.0,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,14500000.0,15893324.675324675,28962086.69855786,14922676.984989278
Runwal Symphony,30000000.0,1037.0,3.0,3.0,Santacruz East,Mumbai,19.0799983,72.8545019,1.0,1.0,0.0,29.0,10.0,0.0,1.0,Runwal Group,25850000.0,29254966.666666668,28962086.69855786,11289781.82278481
Shiv Apartment,2400000.0,396.0,1.0,2.0,Nalasopara West,Mumbai,19.4129235749963,72.7885889890948,0.0,1.0,0.0,7.0,4.0,0.0,1.0,Shiv Shakti Developer,2400000.0,3487980.769230769,28962086.69855786,3833333.3333333335
Shree Vardhan,17800000.0,648.0,2.0,2.0,Mulund East,Mumbai,19.1531029501285,72.9678051455382,0.5,1.0,0.0,14.0,5.0,0.0,1.0,Neelam Realtors Pvt. Ltd.,17800000.0,16992592.592592593,28962086.69855786,20400000.0
Trivedi Complex,4500000.0,353.0,1.0,1.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.0,1.0,0.0,0.0,8.0,0.0,1.0,Unknown,4500000.0,8827539.215686275,28962086.69855786,14922676.984989278
RNA Broadway Avenue,4800000.0,421.0,1.0,1.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.5,1.0,0.0,17.0,8.0,0.0,1.0,RNA Corp,5325000.0,8827539.215686275,28962086.69855786,18660000.0
Falcon Court,7800000.0,504.0,2.0,1.0,Mulund East,Mumbai,19.1531029501285,72.9678051455382,0.5,1.0,0.0,5.0,5.0,0.0,1.0,Soham Realty,7800000.0,16992592.592592593,28962086.69855786,7800000.0
Shree Naman Residency,125000000.0,2304.0,4.0,6.0,Bandra Kurla Complex,Mumbai,19.0626802993452,72.8650539233055,0.0,1.0,0.0,22.0,6.0,0.0,1.0,Shree Naman Group,81250000.0,62481818.18181818,28962086.69855786,81250000.0
Silver Arch,23500000.0,706.0,2.0,2.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,1.0,1.0,0.0,14.0,10.0,0.0,1.0,D Kapoor Land Developers,23500000.0,36045507.46268657,28962086.69855786,23500000.0
Ostwal Orchid,8500000.0,713.0,2.0,3.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.5,1.0,0.0,13.0,8.0,0.0,1.0,Shree Ostwal Builders Ltd.,7850000.0,8827539.215686275,28962086.69855786,6866666.666666667
Ostwal Orchid,7200000.0,698.0,2.0,2.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.0,1.0,0.0,13.0,8.0,0.0,1.0,Shree Ostwal Builders Ltd.,7850000.0,8827539.215686275,28962086.69855786,6866666.666666667
Lodha Park,100000000.0,2081.0,5.0,5.0,Worli,Mumbai,19.0036486667054,72.8175254882335,0.5,1.0,0.0,57.0,10.0,0.0,1.0,Lodha Developers Limited,105075500.0,89370250.0,28962086.69855786,13938004.985772358
Fountain Heights,19500000.0,904.0,2.0,2.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.5,1.0,0.0,18.0,10.0,0.0,1.0,Lokhandwala Group,19500000.0,25722419.363636363,28962086.69855786,19500000.0
Trikutta Tower,11500000.0,526.0,1.0,2.0,Powai,Mumbai,19.1196773,72.9050809,0.5,1.0,0.0,17.0,10.0,0.0,1.0,Padmavati Developers,13866666.666666666,30769898.288135592,28962086.69855786,13866666.666666666
Trikutta Tower,14500000.0,720.0,2.0,2.0,Powai,Mumbai,19.1196773,72.9050809,0.5,1.0,0.0,17.0,10.0,0.0,1.0,Padmavati Developers,13866666.666666666,30769898.288135592,28962086.69855786,13866666.666666666
Hiranandani Gardens,35000000.0,828.0,2.0,2.0,Central Area,Mumbai,19.127903,72.91727,1.0,1.0,0.0,16.0,0.0,0.0,1.0,Hiranandani Group,18700000.0,27714383.333333332,28962086.69855786,24471228.07017544
7 Bungalow,16000000.0,468.0,1.0,1.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,16000000.0,36045507.46268657,28962086.69855786,14922676.984989278
Pranay Leela Society,30200000.0,1044.0,3.0,3.0,Goregaon West,Mumbai,19.1630920855215,72.8398088005091,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,30200000.0,27435008.06451613,28962086.69855786,14922676.984989278
Thakur Complex,11200000.0,468.0,2.0,2.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.0,1.0,0.0,17.0,10.0,0.0,1.0,Unknown,10200000.0,25722419.363636363,28962086.69855786,14922676.984989278
Swaroop Residency,11000000.0,562.0,1.0,2.0,Ghatkopar East,Mumbai,19.07907,72.907976,0.0,1.0,0.0,17.0,9.0,0.0,1.0,Swaroop Residency,11000000.0,27393920.0,28962086.69855786,11000000.0
WINDERMERE CHS LTD.,31500000.0,792.0,2.0,2.0,Oshiwara,Mumbai,19.1477763241262,72.8410641675255,0.0,1.0,0.0,23.0,1.0,0.0,1.0,Cooperative Group Housing Society,31500000.0,18783333.333333332,28962086.69855786,14124232.135714285
Hitakshi Height,7200000.0,648.0,2.0,2.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.5,1.0,0.0,9.0,8.0,0.0,1.0,Gujarati Developers and Realtors,7200000.0,8827539.215686275,28962086.69855786,7200000.0
Kashi Gaon,3950000.0,342.0,1.0,1.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,1.0,1.0,0.0,0.0,8.0,0.0,1.0,Unknown,3950000.0,8827539.215686275,28962086.69855786,14922676.984989278
Narmada Paradise,5000000.0,425.0,1.0,1.0,Mira Road Area,Mumbai,19.2829267647424,72.8627883689306,0.5,1.0,0.0,11.0,8.0,0.0,1.0,Unknown,5000000.0,8827539.215686275,28962086.69855786,14922676.984989278
Gayatri Avenue,9500000.0,360.0,1.0,1.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Dimple realtors Pvt. Ltd.,9500000.0,25722419.363636363,28962086.69855786,9500000.0
ALJ Residency,32500000.0,432.0,2.0,1.0,Bandra West,Mumbai,19.055229,72.830829,1.0,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,32500000.0,69669615.38461539,28962086.69855786,14922676.984989278
Lokhandwala Whispering Palms,17000000.0,655.0,2.0,2.0,Samata Nagar Thakur Village,Mumbai,19.207195773949,72.8695262532163,0.0,1.0,0.0,0.0,4.0,0.0,1.0,Lokhandwala Constructions,17000000.0,17000000.0,28962086.69855786,17500000.0
Veena Vihar Cooperative Housing Society,17500000.0,540.0,2.0,2.0,Sion East,Mumbai,19.0406208013187,72.8695165321764,1.0,1.0,0.0,0.0,6.0,0.0,1.0,Unknown,17250000.0,23333333.333333332,28962086.69855786,14922676.984989278
Carmichael Residences,16500000.0,173.0,1.0,1.0,Tardeo,Mumbai,18.9693555488714,72.8133774658556,0.0,1.0,0.0,5.0,7.0,0.0,1.0,Peninsula Land Ltd.,16500000.0,24463333.333333332,28962086.69855786,45184615.384615384
Laxmi Palace CHS,19000000.0,594.0,1.0,2.0,Vile Parle East,Mumbai,19.10046297,72.84924449,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,19000000.0,29382758.620689657,28962086.69855786,14922676.984989278
Laxmi Deep CHS,12000000.0,468.0,2.0,2.0,Chembur,Mumbai,19.0459181155422,72.8975231581492,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,12000000.0,28907081.472527474,28962086.69855786,14922676.984989278
Kukreja Palace,67500000.0,1510.0,4.0,4.0,Ghatkopar East,Mumbai,19.07907,72.907976,1.0,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,67500000.0,27393920.0,28962086.69855786,14922676.984989278
Chirag Bhagat Grandeur,33500000.0,892.0,2.0,2.0,Chincholi Bunder,Mumbai,19.17957831,72.83839457,1.0,1.0,0.0,0.0,4.0,0.0,1.0,Unknown,33500000.0,34500000.0,28962086.69855786,14922676.984989278
Neelam Nagar ,23000000.0,700.0,2.0,2.0,Mulund East,Mumbai,19.1531029501285,72.9678051455382,0.5,1.0,0.0,0.0,5.0,0.0,1.0,Neelam Realtors Pvt. Ltd.,23000000.0,16992592.592592593,28962086.69855786,20400000.0
Unkown,21100000.0,400.0,1.0,2.0,Mahim West,Mumbai,19.0383794616621,72.8398930483562,1.0,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,15096882.33921457,38190288.0,28962086.69855786,14922676.984989278
Lok Everest,41000000.0,1670.0,3.0,3.0,Mulund West,Mumbai,19.1749536837097,72.943103519999,1.0,1.0,0.0,13.0,10.0,0.0,1.0,Lok Housing Group,32933333.333333332,26813542.978723403,28962086.69855786,9000000.0
Unkown,7500000.0,400.0,1.0,1.0,Barrister Nath Pai Road,Mumbai,19.07836715,72.91009435,0.5,1.0,0.0,0.0,0.0,0.0,1.0,Unknown,15096882.33921457,7500000.0,28962086.69855786,14922676.984989278
Unkown,88000000.0,1800.0,3.0,3.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,36045507.46268657,28962086.69855786,14922676.984989278
Ramdev Ritu Heights,24100000.0,1120.0,3.0,3.0,Mira Road East,Mumbai,19.282975,72.873618,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,24100000.0,12571100.0,28962086.69855786,14922676.984989278
Brook Field,24500000.0,530.0,1.0,1.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,0.5,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,24500000.0,36045507.46268657,28962086.69855786,14922676.984989278
Sunshine Samriddhi Garden,17000000.0,675.0,2.0,2.0,Bhandup West,Mumbai,19.149901,72.931134,0.5,1.0,0.0,12.0,8.0,0.0,1.0,Sunshine Infra,15750000.0,15605677.966101695,28962086.69855786,24766666.666666668
Arjun Centre,36000075.0,1400.0,2.0,2.0,Govandi East,Mumbai,19.054696,72.92216,0.0,2.0,0.0,0.0,6.0,0.0,1.0,Unknown,36000075.0,36000075.0,28962086.69855786,14922676.984989278
Marathon Emblem,47500000.0,1508.0,4.0,4.0,Mulund West,Mumbai,19.1749536837097,72.943103519999,0.5,1.0,0.0,7.0,10.0,0.0,1.0,Marathon Realty Pvt. Ltd.,47500000.0,26813542.978723403,28962086.69855786,14638704.545454545
Unkown,28700000.0,590.0,1.0,2.0,Colaba,Mumbai,18.9037004,72.8131432,1.0,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,15096882.33921457,97900000.0,28962086.69855786,14922676.984989278
Unkown,31500000.0,1004.0,3.0,3.0,Siddharth Nagar Goregaon West,Mumbai,19.15978193,72.84234796,0.5,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,15096882.33921457,34687500.0,28962086.69855786,14922676.984989278
Puravankara Purva Estrella,65000000.0,1376.7783814531977,3.0,3.0,Lokhandwala Complex Andheri West,Mumbai,19.14413,72.8241,0.0,1.0,0.0,10.0,4.0,1.0,0.5,Puravankara Ltd.,57250000.0,46572727.27272727,28962086.69855786,43633333.333333336
Dipti Aryavarta,55000000.0,1400.0,4.0,4.0,Tarun Bharat Society,Mumbai,19.1083023884096,72.862365746736,0.5,1.0,0.0,13.0,0.0,0.0,1.0,Dipti Spaces,37250000.0,55000000.0,28962086.69855786,37250000.0
Unkown,30000000.0,655.0,2.0,3.0,Vile Parle East,Mumbai,19.10046297,72.84924449,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,29382758.620689657,28962086.69855786,14922676.984989278
TREC Aangan,37500000.0,250.0,2.0,1.0,Matunga West,Mumbai,19.0288217353274,72.8440906063583,0.0,2.0,0.0,14.0,5.0,0.0,1.0,TREC,37500000.0,58833333.166666664,28962086.69855786,37500000.0
Unkown,8000000.0,300.0,1.0,1.0,Mhatre Wadi Dahisar West,Mumbai,19.2524949571291,72.8576347043956,0.0,1.0,0.0,0.0,2.0,0.0,1.0,Unknown,15096882.33921457,10250000.0,28962086.69855786,14922676.984989278
Suvasya Swastik Platinum,13800000.0,540.0,2.0,2.0,Tagore Nagar,Mumbai,19.11623,72.93205,0.0,1.0,0.0,15.0,2.0,1.0,1.0,Suvasya Builders and Developer,13800000.0,13100000.0,28962086.69855786,13800000.0
Unkown,33000000.0,902.0,3.0,3.0,Malad East,Mumbai,19.1848724519187,72.8629697025013,0.0,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,15096882.33921457,26222056.585365854,28962086.69855786,14922676.984989278
Unkown,7000000.0,785.0,2.0,2.0,Vasai East,Mumbai,19.39954,72.8604165,0.5,1.0,0.0,0.0,6.0,0.0,1.0,Unknown,15096882.33921457,4582761.904761905,28962086.69855786,14922676.984989278
Unkown,14500000.0,500.0,2.0,2.0,Bhandup East,Mumbai,19.1401705,72.9431038,0.5,1.0,0.0,0.0,5.0,0.0,1.0,Unknown,15096882.33921457,11045000.0,28962086.69855786,14922676.984989278
Unkown,30000000.0,980.0,2.0,2.0,Majas Wadi,Mumbai,19.1391691375392,72.8601981832267,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Unknown,15096882.33921457,30000000.0,28962086.69855786,14922676.984989278
Unkown,35000000.0,1000.0,3.0,3.0,Vile Parle East,Mumbai,19.10046297,72.84924449,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,29382758.620689657,28962086.69855786,14922676.984989278
Dreamax Vega,25000000.0,691.4384827780159,2.0,2.0,Andheri East,Mumbai,19.1154908,72.8726952,0.0,1.0,0.0,31.0,10.0,0.0,1.0,Dreamax Group,25000000.0,27388814.814814813,28962086.69855786,25000000.0
Unkown,6000000.0,240.0,2.0,1.0,Saki Naka,Mumbai,19.0995475710707,72.8853715226256,1.0,2.0,0.0,0.0,4.0,0.0,1.0,Unknown,15096882.33921457,10800000.0,28962086.69855786,14922676.984989278
Sai Charan Residency,11500000.0,619.0579906584899,2.0,2.0,Ramdev Park,Mumbai,19.2972811431285,72.8678073166319,0.0,1.0,0.0,19.0,1.0,0.0,1.0,Sai Gaurav Developers,11500000.0,11500400.0,28962086.69855786,11500000.0
Unkown,12800000.0,475.0,1.0,2.0,Kandivali East,Mumbai,19.2050017,72.8692711,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,25722419.363636363,28962086.69855786,14922676.984989278
Unkown,25500000.0,800.0,3.0,3.0,Unnat Nagar Goregaon West,Mumbai,19.1675548,72.84466169,0.5,1.0,0.0,0.0,2.0,0.0,1.0,Unknown,15096882.33921457,25500000.0,28962086.69855786,14922676.984989278
Unkown,29900000.0,750.0,2.0,2.0,Andheri West,Mumbai,19.1373697481266,72.8257229439874,0.0,2.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,36045507.46268657,28962086.69855786,14922676.984989278
Unkown,38000000.0,1000.0,2.0,2.0,Parel,Mumbai,18.9982694030581,72.8410429440342,1.0,1.0,0.0,30.0,6.0,0.0,1.0,Unknown,15096882.33921457,40645161.29032258,28962086.69855786,14922676.984989278
Unkown,10000000.0,400.0,1.0,2.0,Malad West,Mumbai,19.1940346300819,72.8257561606587,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,18907511.478723403,28962086.69855786,14922676.984989278
Unkown,29900000.0,4500.0,2.0,2.0,Fort,Mumbai,18.936455612573,72.8339223948984,1.0,2.0,0.0,0.0,8.0,0.0,1.0,Unknown,15096882.33921457,57966666.666666664,28962086.69855786,14922676.984989278
Serenity Heights,17000000.0,495.0,1.0,1.0,Bandra Kurla Complex,Mumbai,19.0626802993452,72.8650539233055,0.5,1.0,0.0,10.0,6.0,0.0,1.0,K Raheja Construction,18733333.333333332,62481818.18181818,28962086.69855786,17000000.0
Sumit Hendre Residency,11000000.0,120.0,2.0,1.0,Byculla West,Mumbai,18.9768508781065,72.8316043483232,0.0,2.0,0.0,8.0,3.0,0.0,1.0,Sumit woods Pvt. Ltd.,11000000.0,18750000.0,28962086.69855786,11000000.0
World Trade Center,30000000.0,744.3605831019995,2.0,2.0,Cuffe Parade,Mumbai,18.9146859411536,72.8196960395871,0.5,2.0,0.0,0.0,5.0,0.0,1.0,Shapoorji Pallonji Group,30000000.0,52500000.0,28962086.69855786,27833333.333333332
Harshail Horizon,47500000.0,971.0,3.0,3.0,Vile Parle East,Mumbai,19.10046297,72.84924449,1.0,1.0,0.0,7.0,10.0,0.0,1.0,Harshail Real Estate Group,47500000.0,29382758.620689657,28962086.69855786,47500000.0
Unkown,22500000.0,721.0,2.0,2.0,Borivali West,Mumbai,19.2335321,72.839198,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,26515480.0,28962086.69855786,14922676.984989278
Unkown,58900000.0,1323.0,2.0,1.0,Lal Bahadur Shastri Road,Mumbai,19.1020434,72.919613,1.0,2.0,0.0,0.0,5.0,0.0,1.0,Unknown,15096882.33921457,22836941.666666668,28962086.69855786,14922676.984989278
Unkown,35000000.0,850.0,2.0,2.0,Juhu,Mumbai,19.098267753993,72.8335140160125,0.5,1.0,0.0,0.0,9.0,0.0,1.0,Unknown,15096882.33921457,76607538.46153846,28962086.69855786,14922676.984989278
Bhairav Darshan,21000000.0,536.0,2.0,2.0,Elphinstone,Mumbai,19.0081314771461,72.8307980979771,1.0,1.0,0.0,8.0,0.0,0.0,1.0,Bhairaav Group,26500000.0,22700000.0,28962086.69855786,18660000.0
Shreeji Heights,43500000.0,864.0,2.0,2.0,Matunga West,Mumbai,19.0288217353274,72.8440906063583,1.0,1.0,0.0,16.0,5.0,0.0,1.0,Aksee Real Estate,43500000.0,58833333.166666664,28962086.69855786,43500000.0
Unkown,25500000.0,1008.0,3.0,2.0,Unnat Nagar Jay Prakash Nagar,Mumbai,19.1649019272815,72.8535213727253,0.0,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,15096882.33921457,16895000.0,28962086.69855786,14922676.984989278
Ekta CHS,9800000.0,288.0,1.0,1.0,Tilak Nagar Chembur,Mumbai,19.0676774565328,72.8962666933898,0.5,1.0,0.0,0.0,2.0,0.0,1.0,Cooperative Group Housing Society,9800000.0,13150000.0,28962086.69855786,14124232.135714285
Royal Palms Piccadilly 4,4800000.0,389.0,1.0,2.0,Goregaon East,Mumbai,19.1562110822264,72.8758090633208,0.5,1.0,0.0,3.0,9.0,0.0,1.0,Royal Palms,4800000.0,24577865.85365854,28962086.69855786,8845454.545454545
Noor Mahal Apartment,12000000.0,400.0,2.0,1.0,Matunga East,Mumbai,19.0277771413147,72.8560635075251,0.0,2.0,0.0,0.0,9.0,0.0,1.0,Unknown,12000000.0,59168581.81818182,28962086.69855786,14922676.984989278
Atur Park,29000000.0,1116.0,3.0,3.0,Chembur,Mumbai,19.0459181155422,72.8975231581492,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,29000000.0,28907081.472527474,28962086.69855786,14922676.984989278
Surya Kirti Tower,2990000.0,461.0,1.0,2.0,Virar West,Mumbai,19.4638767047594,72.7822993572118,0.5,1.0,0.0,0.0,8.0,0.0,1.0,Unknown,2990000.0,4371864.837837838,28962086.69855786,14922676.984989278
Lodha Bel Air,30000000.0,790.0,3.0,3.0,Jogeshwari West,Mumbai,19.1438823857409,72.8427830413067,0.5,1.0,0.0,16.0,10.0,0.0,1.0,Lodha Developers Limited,29000000.0,20812500.0,28962086.69855786,13938004.985772358
Dheeraj Heritage Residency,17000000.0,482.0,1.0,2.0,Santacruz West,Mumbai,19.0812559812257,72.8376604906028,0.0,1.0,0.0,0.0,7.0,0.0,1.0,Dheeraj Realty,22625000.0,49775184.782608695,28962086.69855786,36500000.0
Spenta Altavista,16000000.0,756.0,2.0,2.0,Chembur,Mumbai,19.0459181155422,72.8975231581492,0.0,1.0,0.0,16.0,10.0,0.0,1.0,Spenta and Sabari Group,20280000.0,28907081.472527474,28962086.69855786,20280000.0
Mit Niketan,17500000.0,695.0,2.0,2.0,Kandivali East,Mumbai,19.2050017,72.8692711,0.0,1.0,0.0,10.0,10.0,0.0,1.0,Kanakia Spaces Realty Pvt. Ltd.,14750000.0,25722419.363636363,28962086.69855786,26703758.620689657
